payment_id,order_id,payment_date,payment_method,payment_status,amount,gateway,transaction_ref
PAY-EE56492B,ORD-584CA3B6,2022-06-13 05:03:28,debit_card,SUCCESS,2940.33,Braintree,TXN-4011736CC9185334
PAY-BFB4F30D,ORD-4B27C775,2022-06-06 09:04:46,paypal,SUCCESS,6803.85,Stripe,TXN-D042134F96B8806C
PAY-5DA2B1D0,ORD-3CFE43CD,2023-04-11 09:18:02,buy_now_pay_later,SUCCESS,1690.08,Stripe,TXN-F62AA5B64C3EA864
PAY-F48F062F,ORD-37F5FA30,2024-01-12 17:21:54,paypal,REFUNDED,8584.61,Braintree,TXN-4147CBF4B76ED65E
PAY-842A7C8F,ORD-2D0B9AAE,2023-03-15 19:31:47,debit_card,SUCCESS,4818.67,PayPal,TXN-9194F627CC4930B0
PAY-BE933E1A,ORD-CBE37F19,2021-05-26 09:38:04,apple_pay,SUCCESS,9764.05,Braintree,TXN-5882C563A3F4C82B
PAY-847F3C48,ORD-BED26E13,2021-09-21 17:23:54,debit_card,SUCCESS,1870.52,Adyen,TXN-4773E0D3248EDF83
PAY-2EA35561,ORD-51C08E4D,2022-01-19 20:01:28,buy_now_pay_later,SUCCESS,713.59,PayPal,TXN-714443396D7885ED
PAY-CE54F8F5,ORD-CA6D1840,2022-11-27 12:52:37,credit_card,REFUNDED,66.86,Adyen,TXN-85786EAC03F6B91C
PAY-14EC0861,ORD-2F6FD72F,2024-03-16 17:52:20,credit_card,REFUNDED,6386.48,Braintree,TXN-0E8F69C5A2F8FC67
PAY-5AC45E50,ORD-52F1C2BC,2024-10-17 01:35:31,debit_card,SUCCESS,7161.81,Braintree,TXN-C23F7190B7264A23
PAY-A07DE0E5,ORD-12368C86,2024-05-01 19:17:31,apple_pay,SUCCESS,9915.56,Braintree,TXN-3D660E37094E8C4C
PAY-CAB7ABE6,ORD-0C39B6E4,2022-10-18 04:22:50,apple_pay,SUCCESS,7495.38,Braintree,TXN-F7B5FF52A31B48BA
PAY-A7EBE7C5,ORD-28863A0B,2022-08-06 11:19:49,credit_card,SUCCESS,4612.11,PayPal,TXN-9309368FC70D7788
PAY-0822627E,ORD-538D1A75,2024-01-04 01:33:29,buy_now_pay_later,SUCCESS,5804.11,Braintree,TXN-1290A77938D8BC6E
PAY-8A86116D,ORD-61E794BA,2024-06-18 16:12:44,debit_card,SUCCESS,9902.98,Stripe,TXN-E269270163A135E9
PAY-4986D352,ORD-4BD29389,2023-05-18 06:40:33,buy_now_pay_later,SUCCESS,13000.55,PayPal,TXN-C109FE6B41C42844
PAY-43F09BEF,ORD-ECDDAFBB,2023-11-22 15:54:23,buy_now_pay_later,SUCCESS,11541.59,Stripe,TXN-50204704F9DC5E7D
PAY-997DDA0F,ORD-0BFDF8B6,2024-10-24 13:16:07,debit_card,REFUNDED,13936.75,Braintree,TXN-35372AB0BD666559
PAY-FB98D4EF,ORD-F7E03D31,2021-08-28 04:25:08,google_pay,SUCCESS,6439.5,Adyen,TXN-B06E03569B443DDD
PAY-DD38250D,ORD-BE38F9A1,2021-04-24 18:55:39,credit_card,SUCCESS,11773.04,PayPal,TXN-3FEE8C7990C2137D
PAY-0CFB13EA,ORD-F942832E,2022-07-15 20:52:26,google_pay,SUCCESS,8953.1,Square,TXN-B02E31D0050266F2
PAY-0B31CE24,ORD-D5ACEAA7,2022-04-11 03:18:31,bank_transfer,SUCCESS,16594.55,Square,TXN-FED9E44362EE0769
PAY-F82C1FE4,ORD-24E64E05,2024-01-08 21:45:50,apple_pay,SUCCESS,5843.3,Braintree,TXN-326C64B5AA7DBC46
PAY-E877ABF4,ORD-309BF10C,2022-04-19 14:44:21,debit_card,SUCCESS,12492.07,Braintree,TXN-D1480DF8C629EBD3
PAY-06E89F81,ORD-8585317D,2024-05-30 05:12:44,paypal,REFUNDED,3764.15,PayPal,TXN-6DA69576F8A38DA6
PAY-0D3CAB04,ORD-1918D54C,2023-12-20 09:42:04,buy_now_pay_later,SUCCESS,10864.22,Stripe,TXN-81419835CFA6DA45
PAY-D20A1497,ORD-1F647BF6,2021-02-24 09:59:36,bank_transfer,REFUNDED,8031.98,Braintree,TXN-2B86A38D3F57E71E
PAY-CC6F13B1,ORD-739F2697,2022-11-14 21:37:54,debit_card,SUCCESS,3752.06,PayPal,TXN-2A81AB26F8C73E17
PAY-C925768A,ORD-760E62B2,2023-05-10 00:00:05,buy_now_pay_later,SUCCESS,4659.84,PayPal,TXN-FD50A64AA1F1933C
PAY-4006968C,ORD-4B167EF4,2022-10-24 00:33:49,debit_card,SUCCESS,3778.57,Adyen,TXN-697F942B9B8A3EB5
PAY-D138C610,ORD-01AD4630,2021-01-17 23:34:06,debit_card,REFUNDED,11508.29,Square,TXN-2BFF8A9ECA181037
PAY-47976ECE,ORD-B07CFEFE,2023-12-13 01:18:12,paypal,SUCCESS,10510.66,Square,TXN-CB3765BE09348FDC
PAY-81501BB8,ORD-B60C5080,2024-02-25 05:47:58,credit_card,SUCCESS,20743.74,Braintree,TXN-8E1EBE97CC02FFA1
PAY-CB69BCDB,ORD-DF950F9F,2021-06-14 07:08:46,bank_transfer,SUCCESS,11818.67,Braintree,TXN-0F8A260255231DFB
PAY-4DCF9064,ORD-2BC2F185,2024-02-19 05:49:33,credit_card,SUCCESS,14574.68,PayPal,TXN-E4D08CAC50FE0A38
PAY-85F04BCE,ORD-58A21865,2023-11-23 06:03:07,buy_now_pay_later,REFUNDED,854.31,Adyen,TXN-F2451301C3ACF178
PAY-156391D8,ORD-68542A46,2023-02-28 15:55:13,debit_card,SUCCESS,5191.98,Adyen,TXN-DF2EDA3445718558
PAY-226FFC2B,ORD-393806F7,2021-11-08 00:52:16,debit_card,SUCCESS,5367.83,Square,TXN-51C5CD4771D415C8
PAY-1A8B8FD2,ORD-AC8205D1,2023-06-02 15:01:10,buy_now_pay_later,SUCCESS,2685.23,PayPal,TXN-3ACEEC126303F8BF
PAY-398CCB2B,ORD-2BEEDC22,2021-04-15 19:22:24,credit_card,SUCCESS,1064.78,PayPal,TXN-BC65AE867A5AD15C
PAY-6991C067,ORD-322AC3E6,2022-03-21 08:32:53,paypal,SUCCESS,11617.66,Braintree,TXN-45597FC5475D42AD
PAY-C9BD93C1,ORD-7710FD1F,2022-07-08 11:18:21,buy_now_pay_later,SUCCESS,7572.3,Stripe,TXN-D98B22DCC1FDAB8A
PAY-6056EBDB,ORD-F0099C96,2024-11-21 11:51:22,apple_pay,SUCCESS,9751.24,PayPal,TXN-58556B07A630BDD2
PAY-D2FF480F,ORD-8BABA164,2021-06-06 19:44:29,bank_transfer,SUCCESS,12014.13,Adyen,TXN-9EA4D4579AE0ADD7
PAY-05273B51,ORD-1D2C0831,2022-11-22 19:34:26,debit_card,SUCCESS,14557.06,Square,TXN-823FD8CDC57993A4
PAY-8A2D5B5E,ORD-C4BD6537,2024-09-12 00:36:30,credit_card,SUCCESS,8054.48,Braintree,TXN-777FF1A525CF2A2D
PAY-07187832,ORD-12B9E2E3,2024-02-29 20:26:02,credit_card,SUCCESS,14241.75,Stripe,TXN-2298BEC038957DFE
PAY-9D5177C3,ORD-50CDFFB0,2022-08-27 08:56:16,buy_now_pay_later,SUCCESS,5903.34,Square,TXN-27BC89E6F44C6BBF
PAY-0A0B4250,ORD-D4B2415F,2024-04-19 09:24:05,buy_now_pay_later,SUCCESS,1085.97,Adyen,TXN-3047818710B6DF22
PAY-9B2F675B,ORD-D4F9D653,2022-05-21 23:13:47,credit_card,SUCCESS,14719.28,PayPal,TXN-72BD965704B183A2
PAY-2426A8E9,ORD-F096C90B,2021-09-13 23:55:20,debit_card,SUCCESS,3856.69,Braintree,TXN-E2707D84B4FE17B5
PAY-8071CF30,ORD-6E725929,2024-08-19 01:49:21,credit_card,SUCCESS,8124.0,Adyen,TXN-77FC423017875642
PAY-CB1C7E83,ORD-72B64353,2024-12-20 12:46:17,debit_card,SUCCESS,14553.0,PayPal,TXN-1D9B356FD6C47049
PAY-E86CD3BB,ORD-48C04429,2022-07-08 20:00:03,buy_now_pay_later,SUCCESS,16857.76,Square,TXN-901D949D71373AFF
PAY-72686210,ORD-7A85B437,2021-04-14 12:15:45,paypal,SUCCESS,1588.03,Adyen,TXN-FB83AD2A4E3FE53D
PAY-FF8E7CDF,ORD-32A47207,2024-04-06 23:22:20,credit_card,SUCCESS,6400.8,Square,TXN-A8ED2FF04EB583B0
PAY-D9602AAA,ORD-7C804EAB,2022-10-12 17:52:58,debit_card,SUCCESS,8211.01,Square,TXN-7E3A98BBE17DF954
PAY-F6B8A63C,ORD-4DF9E2CB,2021-04-15 07:50:21,buy_now_pay_later,SUCCESS,1987.48,Square,TXN-571F0F79658ADDBA
PAY-1C892559,ORD-75611D6D,2022-10-22 04:30:38,bank_transfer,REFUNDED,1279.57,PayPal,TXN-E59BA3BCE464D732
PAY-BE5A3BD5,ORD-288101BF,2022-08-10 09:59:26,google_pay,SUCCESS,1307.1,PayPal,TXN-F812DF28E4F52371
PAY-4449FA26,ORD-A9E4BCAE,2023-04-08 08:36:03,apple_pay,SUCCESS,25271.69,Stripe,TXN-536A1697767DAA87
PAY-3D9159FC,ORD-A0B2DEF9,2023-07-22 17:25:53,debit_card,SUCCESS,1442.32,Braintree,TXN-903E080723C19697
PAY-88AD4BDD,ORD-8B7D1E3A,2022-02-03 15:20:25,google_pay,SUCCESS,8440.45,Braintree,TXN-AF5C0A1A3CC70E13
PAY-B76E5B8C,ORD-042071B3,2021-01-11 18:24:03,credit_card,SUCCESS,3080.01,Stripe,TXN-A5B6422750BB3F58
PAY-AFB6A5BB,ORD-B7BB2DE6,2022-12-23 23:21:56,buy_now_pay_later,SUCCESS,8152.25,Stripe,TXN-817A5DFD6DBB4A82
PAY-2ED096A3,ORD-8EFBB9E9,2021-08-23 12:01:25,debit_card,SUCCESS,8542.04,Braintree,TXN-1ACBD7798FD8D10D
PAY-314BA17F,ORD-73B0BF05,2024-04-28 13:05:20,paypal,SUCCESS,16804.46,PayPal,TXN-48EBE66E8C72D78D
PAY-996A7C7D,ORD-89432F12,2023-07-30 12:42:05,credit_card,SUCCESS,6404.52,Adyen,TXN-29556B7F34412B0B
PAY-0F91FCA0,ORD-45998FFD,2022-09-08 15:57:05,bank_transfer,SUCCESS,2027.62,Braintree,TXN-06CBD9E69114002F
PAY-46EA1B66,ORD-F14222D6,2023-08-27 16:46:04,credit_card,SUCCESS,882.74,Stripe,TXN-1A947D3D674A552D
PAY-818A1D65,ORD-6ADAC6B1,2024-12-02 18:17:07,apple_pay,SUCCESS,3048.65,Braintree,TXN-D66EB076D3C8ABFE
PAY-4EB67B67,ORD-C25C6415,2021-10-31 22:39:34,debit_card,SUCCESS,198.53,Square,TXN-E42C47E7AF0F0C1B
PAY-BD543EDC,ORD-B4F85722,2021-12-09 01:52:47,debit_card,SUCCESS,2216.37,Braintree,TXN-9B7AB92007BD1B6D
PAY-5EFF75E8,ORD-C6030512,2023-10-08 17:57:51,credit_card,SUCCESS,17748.5,Braintree,TXN-C4ED942B177B663C
PAY-8B235E3A,ORD-ED56F13B,2024-04-29 01:10:57,google_pay,REFUNDED,13509.19,Braintree,TXN-7454C8746DE1B544
PAY-E85666F7,ORD-E45DD168,2022-06-14 19:27:42,google_pay,SUCCESS,13284.73,Adyen,TXN-A3254B117E8A90BC
PAY-3CFF58CB,ORD-01D574AE,2023-02-21 02:42:46,bank_transfer,REFUNDED,4200.49,Square,TXN-AC95F6788BE2D9AD
PAY-F45D1435,ORD-1F9787B0,2021-03-28 11:17:32,bank_transfer,SUCCESS,4922.49,Stripe,TXN-E953854BC7BAD911
PAY-CB8EBE1B,ORD-CC8772FB,2022-01-19 10:22:29,google_pay,SUCCESS,7287.85,Braintree,TXN-1E5A2C7F6ED4EEE3
PAY-158E90CF,ORD-C3791D82,2022-04-13 18:49:28,google_pay,SUCCESS,3697.1,Adyen,TXN-2BEAAC83F7DC2F23
PAY-630FC300,ORD-8F715348,2022-01-24 01:35:25,credit_card,SUCCESS,16376.05,Stripe,TXN-2755696EBF796D01
PAY-DCDBC700,ORD-4BCE67E3,2024-04-22 17:10:36,paypal,SUCCESS,3565.24,Square,TXN-DBCD8C295370ADF0
PAY-84DD13EE,ORD-E2B54CD6,2023-05-13 08:06:12,apple_pay,SUCCESS,14064.3,Stripe,TXN-761033B125BCC303
PAY-4B85451F,ORD-FF42C097,2024-01-21 22:19:38,google_pay,SUCCESS,9398.73,PayPal,TXN-14C95D2F47F75D65
PAY-73C822ED,ORD-E53837F6,2024-03-25 20:30:04,bank_transfer,SUCCESS,18355.67,Stripe,TXN-6460B18E382C959B
PAY-99016FB1,ORD-6A5B0E27,2023-09-25 03:43:17,paypal,SUCCESS,16452.58,PayPal,TXN-DB3C0B59920E78FB
PAY-BC24E144,ORD-66DFCB9A,2022-10-12 18:59:02,apple_pay,SUCCESS,9613.36,Square,TXN-2FF73B23EC16F693
PAY-1B27D3B8,ORD-2841B589,2021-11-04 22:07:00,debit_card,SUCCESS,7094.09,Stripe,TXN-EB6A886D7E9667C2
PAY-ABFBD752,ORD-4F2F6E48,2021-03-26 14:25:51,bank_transfer,REFUNDED,956.23,Braintree,TXN-28B6926E347FEF56
PAY-6DC5C0E9,ORD-0FE40909,2021-01-07 21:15:14,google_pay,SUCCESS,11984.04,PayPal,TXN-03F4BDF79038DFE9
PAY-3A90C7D9,ORD-D3AA60DC,2022-09-09 21:03:19,debit_card,SUCCESS,13368.97,PayPal,TXN-39FD45B947C0398E
PAY-59E34F5D,ORD-F328AA8D,2023-08-13 19:38:12,credit_card,SUCCESS,4225.32,Stripe,TXN-939D3F663AA54201
PAY-F1E09D97,ORD-7FF7AD98,2024-07-17 22:31:21,credit_card,SUCCESS,3615.65,Square,TXN-65822A183CE14193
PAY-1E0A3FBC,ORD-015B7C11,2021-08-23 20:33:51,google_pay,SUCCESS,12927.49,Square,TXN-50D33F9AC0EA7609
PAY-11F002F7,ORD-60470848,2021-12-01 09:50:47,bank_transfer,SUCCESS,10156.62,Braintree,TXN-33674621DBE8B9A6
PAY-A9E58404,ORD-A900D9D8,2023-07-24 15:45:05,bank_transfer,SUCCESS,3113.81,PayPal,TXN-2234B28226067162
PAY-12CB0DB9,ORD-0E5BE0F0,2022-02-19 08:06:48,buy_now_pay_later,REFUNDED,8534.93,Adyen,TXN-7B2A2B288F605BC2
PAY-24670DE3,ORD-66E612DA,2021-04-12 19:20:24,credit_card,SUCCESS,13477.58,Adyen,TXN-16E26DEDC4C0A1BC
PAY-143B1CF4,ORD-4774948E,2023-01-11 06:08:44,google_pay,REFUNDED,4503.67,PayPal,TXN-3C214B2601990381
PAY-300C4215,ORD-3D3BF87D,2021-07-16 22:18:33,apple_pay,SUCCESS,537.18,Braintree,TXN-EDCD385CF20183FB
PAY-DE739236,ORD-3FAB1B3B,2022-02-01 17:05:55,debit_card,REFUNDED,6168.88,Adyen,TXN-465A4BCD0C84F9E3
PAY-D626F2C1,ORD-134E4A7C,2021-08-31 22:08:27,paypal,SUCCESS,1278.7,Braintree,TXN-DB54B829E0107A7F
PAY-77DF3A8F,ORD-E23CBB80,2023-11-16 06:30:29,credit_card,SUCCESS,5374.11,Square,TXN-5206F75F327013D7
PAY-A2949EE3,ORD-F37C0F60,2023-03-05 06:54:29,google_pay,SUCCESS,9257.27,Square,TXN-FDBF78EAE6032D36
PAY-35552B5D,ORD-7318C6B4,2023-12-27 02:58:42,buy_now_pay_later,SUCCESS,915.49,Stripe,TXN-A23E2FCA8049222F
PAY-13626D5F,ORD-04542C3D,2022-05-06 04:06:01,paypal,SUCCESS,6283.31,PayPal,TXN-49306C5D1CC1BCE3
PAY-26BA1B0E,ORD-EAE57F73,2024-10-06 18:31:34,credit_card,SUCCESS,3992.53,Braintree,TXN-0EE49E34282DC7DB
PAY-E924FD30,ORD-645A56CC,2022-10-03 04:38:44,paypal,SUCCESS,4338.55,Braintree,TXN-45B21E0FB9A904DE
PAY-C33B42D4,ORD-F97F87E2,2023-06-24 05:32:13,paypal,SUCCESS,10587.78,Adyen,TXN-7F78F8C33F027DD8
PAY-F8D24E8A,ORD-D0E89B2B,2022-04-23 04:32:19,paypal,SUCCESS,11587.77,Stripe,TXN-1EBA771AC378E1D4
PAY-A51B2A52,ORD-F516A836,2022-07-28 09:44:34,debit_card,SUCCESS,14090.71,Stripe,TXN-0561F92E00393CE2
PAY-E0256410,ORD-E29FCC09,2024-04-14 02:05:35,buy_now_pay_later,SUCCESS,2427.68,Square,TXN-46F58790052D1193
PAY-8153B450,ORD-FF2D6977,2021-03-25 03:56:15,paypal,REFUNDED,13867.3,Braintree,TXN-DEC8205991E2A696
PAY-7526EE23,ORD-1BD34AF4,2024-06-13 10:44:47,paypal,SUCCESS,8801.26,Square,TXN-BB3818199FEC5644
PAY-6F109DBF,ORD-C4E3B1F6,2022-02-20 18:32:40,apple_pay,SUCCESS,4054.07,Stripe,TXN-47D1F6BF30BB4EC7
PAY-3038AA4B,ORD-B328D12B,2021-03-07 16:57:32,google_pay,SUCCESS,2862.97,Square,TXN-6AD283DFE22B023C
PAY-F2F227FB,ORD-525B4721,2021-02-20 01:33:48,bank_transfer,SUCCESS,9106.7,Braintree,TXN-04179740CF0F7506
PAY-3FABA408,ORD-0E1BC9DB,2021-03-20 05:42:17,buy_now_pay_later,SUCCESS,9723.97,Braintree,TXN-F17E6F2D194ED9A9
PAY-088C603A,ORD-E61ECCF8,2022-07-16 22:59:35,apple_pay,SUCCESS,5826.92,PayPal,TXN-208D296C94CFDE10
PAY-E0F5AF02,ORD-00C61B14,2022-11-03 00:48:03,apple_pay,SUCCESS,6967.21,Braintree,TXN-B26FBBFA4405E650
PAY-4C32DA41,ORD-63F171C1,2022-01-13 05:45:06,credit_card,SUCCESS,7863.44,Square,TXN-CD4AA3B4ADD85CCD
PAY-0A7AE07C,ORD-1D6C465F,2022-10-18 02:34:51,credit_card,SUCCESS,5496.8,Square,TXN-489BB4B1DED7C79F
PAY-8809CD5D,ORD-8A6C2D55,2023-12-16 07:40:36,buy_now_pay_later,SUCCESS,8535.5,Stripe,TXN-830B8A21D625A3BD
PAY-12A47258,ORD-EED6B971,2023-02-01 13:58:18,buy_now_pay_later,SUCCESS,11288.2,Square,TXN-55747F825685C4EC
PAY-AE09B337,ORD-E179CFC4,2024-05-25 04:36:29,google_pay,SUCCESS,2721.23,Square,TXN-B6B1A66D3D1BF4B1
PAY-991CB303,ORD-40BE71AE,2023-09-06 03:36:23,bank_transfer,SUCCESS,7649.79,Stripe,TXN-CA134B61750577C5
PAY-FC170D81,ORD-4C700BC9,2022-07-13 12:21:45,buy_now_pay_later,SUCCESS,8454.36,Square,TXN-8E4C449ED42B89CF
PAY-41E677D4,ORD-A68D3BB5,2024-07-22 06:20:20,debit_card,SUCCESS,7496.7,PayPal,TXN-E523A207CC466B27
PAY-57F16A02,ORD-1B7029F9,2022-11-13 18:10:19,bank_transfer,SUCCESS,6171.51,Adyen,TXN-87731164E3F8E932
PAY-95B537AC,ORD-E3BB3811,2021-12-22 16:06:56,credit_card,SUCCESS,7435.04,Square,TXN-4724B2D7F27AD436
PAY-4F5C9CE9,ORD-974DC0B1,2023-03-27 17:33:22,paypal,SUCCESS,7901.06,Square,TXN-875676A3BD512041
PAY-AB106EBA,ORD-07B0787C,2023-10-03 15:38:00,apple_pay,SUCCESS,4467.08,Adyen,TXN-ADC2E6B835765124
PAY-93F5C6D8,ORD-18043FE8,2023-01-31 23:28:59,google_pay,SUCCESS,8973.6,Braintree,TXN-C1AF83DD7685417A
PAY-00DDED7A,ORD-4FBEA180,2024-06-21 00:14:51,debit_card,SUCCESS,855.08,PayPal,TXN-68D857E6B95E1A10
PAY-437A0E6C,ORD-1A070726,2022-06-15 14:40:06,paypal,SUCCESS,6157.4,Braintree,TXN-5DB331BF346FF9C4
PAY-5C7A3CB7,ORD-1C99662A,2022-11-20 04:07:42,paypal,SUCCESS,10099.52,Adyen,TXN-571D560BAFE34C69
PAY-152763ED,ORD-D3191292,2024-07-15 10:31:47,google_pay,REFUNDED,8594.05,Stripe,TXN-25EFD0AF554F0A44
PAY-65F10B41,ORD-A635EF46,2023-07-28 22:35:23,credit_card,SUCCESS,13222.75,PayPal,TXN-B5E60FDC2EF516E9
PAY-A5A9843E,ORD-C8399000,2024-05-13 20:48:16,credit_card,SUCCESS,5916.2,Stripe,TXN-0B585D8347A65762
PAY-8BF4A317,ORD-1C269FAE,2021-12-01 22:57:00,debit_card,SUCCESS,2694.32,Adyen,TXN-8CA663F34BA93189
PAY-D8630674,ORD-2D41728B,2022-11-19 07:15:37,debit_card,SUCCESS,6251.64,PayPal,TXN-C9FE85E0546555AE
PAY-20F03A4C,ORD-F08B42FD,2022-09-01 22:11:46,credit_card,SUCCESS,15547.23,Stripe,TXN-46B311EDE5359BC7
PAY-E3BF89CD,ORD-0C629FEB,2022-10-22 17:38:32,debit_card,SUCCESS,4285.27,Adyen,TXN-8888B48A2A1CAEC9
PAY-3A03D82E,ORD-5C2923BB,2021-07-23 05:46:35,apple_pay,SUCCESS,1160.48,Braintree,TXN-83414E20EEF35EE5
PAY-25CFB80C,ORD-9B93E36A,2021-04-04 06:54:43,apple_pay,SUCCESS,11058.08,Adyen,TXN-3049F5E21702C1DA
PAY-F24AA68F,ORD-52605606,2022-08-24 12:37:54,buy_now_pay_later,SUCCESS,619.02,Stripe,TXN-4E24483E937EACF7
PAY-26357EF9,ORD-5220070C,2021-05-10 14:05:58,apple_pay,SUCCESS,11052.13,Adyen,TXN-1591DF961B9A96DA
PAY-B2EDD474,ORD-89C86BE9,2021-03-31 08:45:26,paypal,SUCCESS,3150.98,PayPal,TXN-7CD330BD5BF6DAB8
PAY-6E163A41,ORD-C2CFF567,2021-05-16 00:34:32,bank_transfer,SUCCESS,13676.1,PayPal,TXN-AAB1335D592F2407
PAY-1AAD102E,ORD-5CFF27A7,2024-04-05 15:11:45,buy_now_pay_later,REFUNDED,5382.98,PayPal,TXN-480ADF8B7762D2C4
PAY-F5D8DB0B,ORD-9CDE1C31,2023-07-18 13:39:33,apple_pay,SUCCESS,7720.65,Square,TXN-929DF3B4DE550AE5
PAY-9416D79D,ORD-B076ECB1,2023-01-21 19:55:42,bank_transfer,SUCCESS,8932.36,Adyen,TXN-6A39D76006569A2C
PAY-65E17C1C,ORD-774E2CF9,2022-11-01 06:43:24,paypal,SUCCESS,19549.08,Square,TXN-A76C3D58BB4560B4
PAY-0EE43BEA,ORD-0E0900BE,2023-08-13 10:49:29,google_pay,SUCCESS,7889.01,Braintree,TXN-1E11AFE2F005A01F
PAY-30147EDD,ORD-C119CB1E,2021-05-11 09:35:17,debit_card,SUCCESS,12611.83,PayPal,TXN-36B94AC7469868E2
PAY-1EFA0CB9,ORD-7C7C78BE,2021-03-27 11:01:04,credit_card,SUCCESS,21958.56,Stripe,TXN-C59234596CC0C333
PAY-51D36FEF,ORD-4F9AE8C3,2023-04-22 14:26:50,google_pay,SUCCESS,16113.85,Adyen,TXN-077F44FFD02BEF7F
PAY-29553493,ORD-92A16AF7,2023-12-04 03:38:15,debit_card,SUCCESS,1884.43,Stripe,TXN-EEA4E2526AF7EC00
PAY-8B8C5BC6,ORD-A9FDF61A,2023-06-22 20:49:08,paypal,SUCCESS,4492.94,Stripe,TXN-16C0F05C8BDCFD9F
PAY-6BEBC288,ORD-46B870C1,2021-12-18 01:58:44,bank_transfer,SUCCESS,5895.97,Braintree,TXN-9A6EFEDB7C011EB6
PAY-24651D2E,ORD-15080122,2021-02-25 21:13:54,debit_card,SUCCESS,2923.49,Square,TXN-07A3C9D66B9F2D0F
PAY-0B2B43A2,ORD-CB56B531,2022-11-13 04:23:50,google_pay,SUCCESS,15233.55,Stripe,TXN-B2D206C3B3730BB8
PAY-C3B05385,ORD-01D8BD8D,2023-10-24 00:36:51,bank_transfer,SUCCESS,12114.27,Stripe,TXN-EABA892913DE7692
PAY-FAD1BF85,ORD-7AAD47DB,2022-08-31 01:55:03,credit_card,SUCCESS,857.54,Square,TXN-434DFA8B18106280
PAY-404191CB,ORD-097D05B0,2023-07-03 08:32:20,credit_card,SUCCESS,11224.32,PayPal,TXN-21EE284E47044E9E
PAY-110EB069,ORD-862749E4,2023-12-07 10:41:28,apple_pay,SUCCESS,12307.83,Stripe,TXN-EDC34B289354FC9D
PAY-D0E06582,ORD-8A9F7F50,2023-06-25 09:25:09,credit_card,SUCCESS,11410.68,Braintree,TXN-A05B1F587885F4F9
PAY-1E7096D1,ORD-C83BBA31,2024-11-22 20:19:57,apple_pay,SUCCESS,8482.44,Braintree,TXN-280DA661AE0736AE
PAY-6499BCCA,ORD-CB068386,2021-10-10 04:02:27,apple_pay,SUCCESS,10912.06,Braintree,TXN-CC0CA3FE27FB3360
PAY-7F3D8034,ORD-79ADD509,2022-05-03 03:12:48,bank_transfer,SUCCESS,12990.72,Stripe,TXN-A3BFBFDFAA6EA975
PAY-28F886D6,ORD-2411CCA2,2023-05-01 21:09:22,credit_card,SUCCESS,9074.54,Adyen,TXN-BB85C67671CA3B5A
PAY-3523D297,ORD-54CA1C2E,2024-10-10 14:24:11,google_pay,SUCCESS,5387.19,Braintree,TXN-229E835AB225EB12
PAY-45448622,ORD-FA527593,2023-01-02 16:31:10,buy_now_pay_later,SUCCESS,2294.97,Adyen,TXN-78664EC1412443C6
PAY-ACD8868A,ORD-5C179566,2024-09-16 19:14:50,bank_transfer,SUCCESS,12270.9,Adyen,TXN-100070C95A06BE16
PAY-F3CEA7CC,ORD-7B0CE7DD,2022-07-10 13:06:38,debit_card,SUCCESS,10845.69,Adyen,TXN-DA819CF2AEC83A96
PAY-2D484A57,ORD-195271CA,2021-09-19 17:48:15,debit_card,SUCCESS,9597.71,Adyen,TXN-FB61E827FD1F8E5A
PAY-C66DDC52,ORD-947DD682,2024-08-24 16:39:25,apple_pay,SUCCESS,8207.5,PayPal,TXN-F0D5774C4177F4A7
PAY-4C0266F6,ORD-FD9261C0,2024-01-09 11:04:52,paypal,SUCCESS,2875.79,PayPal,TXN-3203A2B55D3A16F5
PAY-F5471B08,ORD-4C25550D,2021-09-01 07:06:03,google_pay,SUCCESS,6066.98,Adyen,TXN-5686D9A980B8D45A
PAY-6871FDD1,ORD-E386D8C5,2021-12-12 23:58:15,debit_card,SUCCESS,10978.35,Square,TXN-4CBFDE6FC2453C3A
PAY-B5505D52,ORD-0C3BFE8D,2024-10-05 01:00:52,bank_transfer,SUCCESS,21249.45,Stripe,TXN-FEE47F3310F8FCF7
PAY-9FDF6125,ORD-E75B6BA3,2021-02-02 19:15:34,debit_card,SUCCESS,244.49,Stripe,TXN-A76B9B55FA880E41
PAY-A2ACEFCE,ORD-6FD02E7C,2024-08-19 16:24:54,google_pay,SUCCESS,14279.87,Stripe,TXN-0C1CFC929C2F84ED
PAY-A44DE632,ORD-A5A6304E,2024-08-15 16:08:43,google_pay,SUCCESS,15822.91,Square,TXN-628F175F3E0467CD
PAY-48686455,ORD-3EA081E4,2024-08-16 16:25:52,apple_pay,SUCCESS,2613.97,PayPal,TXN-D0DAE967F4110FA4
PAY-2AD11DD4,ORD-3BDF7A3E,2024-05-12 10:12:22,debit_card,SUCCESS,12224.29,Adyen,TXN-6C231F34185FAF0D
PAY-3F06C287,ORD-AF09D74B,2021-08-30 01:23:21,google_pay,SUCCESS,5245.66,Adyen,TXN-D2D3FE063D471805
PAY-AD853054,ORD-038A66A9,2022-01-22 01:26:47,bank_transfer,SUCCESS,4466.17,Stripe,TXN-84EF0A0EB734AFC0
PAY-03BB27E7,ORD-EF860548,2023-01-07 23:03:26,debit_card,SUCCESS,4704.8,PayPal,TXN-495B322D391B191B
